,ModelType,agents,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
1141,DQN,TitForTat,0.95,0.2,0.0,,0.01,10,16,,,701.1596774193548,17.93679,25,0.897475,4457,115543,0.102525,2.4342000191931263,2.888575
1142,DQN,TitForTat,0.95,0.05,0.0,,0.001,10,32,,,689.8935483870968,16.744473000000003,24,0.7749,12475,107525,0.2251,0.404626515465352,2.688125
1143,DQN,TitForTat,0.95,0.05,0.0,,0.01,10,32,,,733.4209677419354,29.92206,17,0.928775,4091,115909,0.071225,0.1766705626437027,2.897725
1144,DQN,TitForTat,0.95,0.1,0.0,,0.001,10,32,,,743.1193548387097,19.498494,21,0.482,34273,85727,0.518,0.8735245235538059,2.143175
1145,DQN,TitForTat,0.95,0.1,0.0,,0.01,10,32,,,686.5806451612904,18.008493999999995,25,0.8738,7250,112750,0.1262,0.2419504814277827,2.81875
1146,DQN,TitForTat,0.95,0.2,0.0,,0.001,10,32,,,586.5983870967742,18.951622000000004,25,0.568125,19873,100127,0.431875,2.029559568454119,2.503175
1147,DQN,TitForTat,0.95,0.2,0.0,,0.01,10,32,,,700.5096774193548,20.990191000000006,24,0.90185,4251,115749,0.09815,2.404817352527276,2.893725
1148,DQN,TitForTat,0.95,0.05,0.0,,0.001,10,64,,,708.3532258064516,19.64617000000001,23,0.975175,1015,118985,0.024825,2.486639887091273,2.974625
1149,DQN,TitForTat,0.95,0.05,0.0,,0.01,10,64,,,715.0241935483871,19.546485999999994,24,0.970725,1397,118603,0.029275,2.474835867290914,2.965075
1150,DQN,TitForTat,0.95,0.1,0.0,,0.001,10,64,,,690.2370967741936,18.558328000000003,25,0.710025,18622,101378,0.289975,0.2590577190724107,2.53445
1151,DQN,TitForTat,0.95,0.1,0.0,,0.01,10,64,,,732.5451612903225,19.781320999999995,20,0.868725,7253,112747,0.131275,0.4163148624897709,2.818675
1152,DQN,TitForTat,0.95,0.2,0.0,,0.001,10,64,,,712.9129032258064,22.422040000000003,24,0.89925,4356,115644,0.10075,2.436346008186048,2.8911
1153,DQN,TitForTat,0.95,0.2,0.0,,0.01,10,64,,,717.7112903225807,19.765143,22,0.898325,4455,115545,0.101675,2.433934871777403,2.888625
1154,DQN,TitForTat,0.95,0.05,0.0,,0.001,10,128,,,707.7838709677419,19.673389000000004,24,0.973425,1073,118927,0.026575,2.4861456214678475,2.973175
1155,DQN,TitForTat,0.95,0.05,0.0,,0.01,10,128,,,728.5145161290322,20.066339000000003,19,0.974825,1005,118995,0.025175,2.487117733499408,2.974875
1156,DQN,TitForTat,0.95,0.1,0.0,,0.001,10,128,,,513.6225806451613,20.604898,26,0.484825,23467,96533,0.515175,1.9233862615108148,2.413325
1157,DQN,TitForTat,0.95,0.1,0.0,,0.01,10,128,,,703.7822580645161,19.447994,24,0.950725,2040,117960,0.049275,2.4724733688593608,2.949
1158,DQN,TitForTat,0.95,0.2,0.0,,0.001,10,128,,,641.5112903225806,21.152753,25,0.9019,4257,115743,0.0981,2.4374445235824687,2.893575
1159,DQN,TitForTat,0.95,0.2,0.0,,0.01,10,128,,,680.9274193548387,19.78158399999999,25,0.900925,4296,115704,0.099075,2.4369809576595203,2.8926
1160,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,2,4,,,501.2209677419355,17.226446999999993,25,0.66241,57499,542501,0.33759,0.3980146286688889,2.712505
1161,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,2,4,,,699.7483870967742,11.874515,25,0.975565,13285,586715,0.024435,2.435150783968959,2.933575
1162,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,2,4,,,737.0887096774194,11.687657000000002,17,0.97476,13778,586222,0.02524,2.067951329619524,2.93111
1163,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,2,4,,,446.9258064516129,13.639834,28,0.28552,149588,450412,0.71448,0.9877831643987784,2.25206
1164,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,2,4,,,421.10967741935485,14.793627000000004,31,0.36665,105583,494417,0.63335,0.487053667638079,2.472085
1165,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,2,4,,,731.2774193548387,12.570027,24,0.975045,12978,587022,0.024955,2.45368,2.93511
1166,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,2,4,,,701.6612903225806,11.902277000000003,25,0.766745,51811,548189,0.233255,0.4160583720375281,2.740945
1167,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,2,4,,,738.5725806451613,11.953507000000002,13,0.97552,12741,587259,0.02448,2.4544425,2.936295
1168,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,2,4,,,747.4725806451613,12.496437,19,0.949455,30048,569952,0.050545,2.389035,2.84976
1169,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,2,4,,,679.0096774193548,11.631396999999998,24,0.94994,30609,569391,0.05006,2.3862534753036497,2.846955
1170,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,2,4,,,503.56935483870967,12.898931,26,0.16472,166194,433806,0.83528,0.8115267517335509,2.16903
1171,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,2,4,,,464.491935483871,15.296287,27,0.29388,167428,432572,0.70612,1.4741549727804708,2.16286
1172,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,2,4,,,730.6677419354838,12.104774000000004,16,0.972975,14500,585500,0.027025,2.4478277306814493,2.9275
1173,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,2,4,,,528.7870967741935,14.002467999999997,26,0.35699,182866,417134,0.64301,1.6035721627865611,2.08567
1174,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,2,4,,,482.1967741935484,16.69638,28,0.027185,145253,454747,0.972815,1.595680145041987,2.273735
1175,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,2,4,,,616.6854838709677,13.743368,25,0.791505,119732,480268,0.208495,1.9800920826710997,2.40134
1176,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,2,4,,,432.9612903225806,14.641852000000002,31,0.35307,126488,473512,0.64693,0.6217602101702872,2.36756
1177,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,2,4,,,776.0064516129032,12.879030000000002,12,0.900185,62681,537319,0.099815,2.260953993969937,2.686595
1178,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,2,4,,,640.5290322580645,13.656406,25,0.40412,154415,445585,0.59588,1.5127112350424787,2.227925
1179,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,2,4,,,650.591935483871,12.387369,25,0.806285,98769,501231,0.193715,2.070377060666823,2.506155
1180,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,2,4,,,430.7241935483871,13.778706,30,0.314775,115906,484094,0.685225,0.4867965671656284,2.42047
1181,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,2,4,,,753.5790322580646,12.564754000000002,20,0.513515,88075,511925,0.486485,0.7220403884210368,2.559625
1182,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,2,4,,,731.2516129032258,12.441158999999995,22,0.653035,80144,519856,0.346965,0.4791073604578524,2.59928
1183,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,2,4,,,775.1951612903226,12.815532,12,0.34051,142045,457955,0.65949,1.0270496561101583,2.289775
1184,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,2,8,,,701.9532258064517,12.195989,25,0.974595,13688,586312,0.025405,1.4308896429841502,2.93156
1185,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,2,8,,,695.1854838709677,11.959570999999997,25,0.972465,13288,586712,0.027535,2.435137519757009,2.93356
1186,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,2,8,,,647.1822580645161,11.266605000000004,25,0.975475,12511,587489,0.024525,1.421578190830885,2.937445
1187,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,2,8,,,529.6725806451612,14.997668000000004,25,0.43602,173206,426794,0.56398,1.6494749536742124,2.13397
1188,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,2,8,,,439.2596774193548,14.867505000000005,30,0.60276,59168,540832,0.39724,0.4012313015152728,2.70416
1189,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,2,8,,,695.3822580645161,11.995185999999997,25,0.97459,13577,586423,0.02541,2.451234196811331,2.932115
1190,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,2,8,,,728.8612903225807,12.906262,22,0.532965,83543,516457,0.467035,0.5651775782694609,2.582285
1191,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,2,8,,,565.1903225806452,13.58887,25,0.89751,32982,567018,0.10249,2.336773478487505,2.83509
1192,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,2,8,,,743.4016129032258,12.481884999999998,19,0.578775,74747,525253,0.421225,0.5234397207304022,2.626265
1193,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,2,8,,,475.8564516129032,15.432505999999998,27,0.430085,119364,480636,0.569915,0.8098231483629685,2.40318
1194,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,2,8,,,720.0290322580645,11.844326999999998,23,0.950085,31413,568587,0.049915,2.3592072218641227,2.842935
1195,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,2,8,,,471.8516129032258,17.948796,28,0.775185,89116,510884,0.224815,2.074741587676973,2.55442
1196,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,2,8,,,458.0806451612903,14.364988,28,0.03783,145935,454065,0.96217,1.5735111508102937,2.270325
1197,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,2,8,,,720.1645161290322,12.156416000000002,23,0.56047,78499,521501,0.43953,0.629428114740976,2.607505
1198,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,2,8,,,480.0435483870968,15.249621,27,0.852965,32012,567988,0.147035,0.2813316704615049,2.83994
1199,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,2,8,,,468.40806451612906,12.529182999999998,30,0.492665,164593,435407,0.507335,1.6877343721744051,2.177035
1200,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,2,8,,,568.2048387096775,14.080312000000005,25,0.526315,93538,506462,0.473685,0.6282048107764062,2.53231
1201,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,2,8,,,439.1403225806452,14.568399000000008,30,0.41616,137355,462645,0.58384,0.8729111363944232,2.313225
1202,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,2,8,,,550.5016129032258,12.821458,25,0.234335,170670,429330,0.765665,0.786834885172795,2.14665
1203,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,2,8,,,643.9806451612903,12.629543999999996,25,0.58509,126912,473088,0.41491,1.186279083765324,2.36544
1204,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,2,8,,,716.941935483871,11.909646,22,0.96062,23787,576213,0.03938,2.411990136310817,2.881065
1205,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,2,8,,,734.008064516129,12.735295,22,0.960865,22583,577417,0.039135,2.4169342925992607,2.887085
1206,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,2,8,,,647.1532258064516,12.244293999999998,25,0.75471,65309,534691,0.24529,0.5178319704999707,2.673455
1207,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,2,8,,,439.9693548387097,14.753588,29,0.282195,162364,437636,0.717805,1.0383923918465063,2.18818
1208,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,2,16,,,651.0564516129032,11.683891000000004,25,0.975125,12943,587057,0.024875,1.4194029177330738,2.935285
1209,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,2,16,,,422.3241935483871,13.94134,30,0.458085,101398,498602,0.541915,0.7042636045270257,2.49301
1210,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,2,16,,,729.2145161290323,12.152022000000006,22,0.55546,101621,498379,0.44454,0.5382389649535941,2.491895
1211,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,2,16,,,768.5806451612904,12.849002000000002,17,0.33985,148425,451575,0.66015,1.1401702469407429,2.257875
1212,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,2,16,,,696.1241935483871,11.802030999999998,23,0.48198,77623,522377,0.51802,0.456476466850823,2.611885
1213,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,2,16,,,677.2612903225806,11.613008999999996,25,0.975225,13099,586901,0.024775,2.453053107983844,2.934505
1214,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,2,16,,,772.7048387096775,13.258342,10,0.975375,13029,586971,0.024625,2.4532675,2.934855
1215,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,2,16,,,721.0241935483871,12.447162,22,0.9707,16042,583958,0.0293,2.441546911455516,2.91979
1216,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,2,16,,,700.4758064516129,11.635777,23,0.532475,71831,528169,0.467525,0.521046182020072,2.640845
1217,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,2,16,,,558.5870967741936,15.079249000000004,25,0.57618,158201,441799,0.42382,1.7396481375876434,2.208995
1218,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,2,16,,,723.9435483870968,11.759077,18,0.949925,31194,568806,0.050075,2.383990202101469,2.84403
1219,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,2,16,,,771.4903225806452,13.092479,9,0.334025,151663,448337,0.665975,1.0839179742272302,2.241685
1220,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,2,16,,,431.9596774193548,14.128312000000005,31,0.426835,89748,510252,0.573165,0.426272137815769,2.55126
1221,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,2,16,,,460.4516129032258,13.419632,30,0.52157,81854,518146,0.47843,0.6611549033671686,2.59073
1222,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,2,16,,,711.1822580645161,12.023171000000003,24,0.973625,14161,585839,0.026375,1.4879910457240126,2.929195
1223,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,2,16,,,710.1338709677419,12.439041999999995,25,0.314225,139376,460624,0.685775,0.9504076426488152,2.30312
1224,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,2,16,,,769.6983870967742,12.912975,15,0.90052,63063,536937,0.09948,2.259320737055987,2.684685
1225,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,2,16,,,686.8016129032258,11.357749,25,0.899425,62408,537592,0.100575,2.262445,2.68796
1226,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,2,16,,,652.0435483870967,14.623319999999996,25,0.63372,149813,450187,0.36628,1.7816853424216446,2.250935
1227,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,2,16,,,725.9693548387097,12.073242000000004,22,0.89992,62787,537213,0.10008,2.2605918989792464,2.686065
1228,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,2,16,,,673.6,11.386764,25,0.63683,52105,547895,0.36317,0.5135648923838089,2.739475
1229,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,2,16,,,656.0145161290322,11.223545999999995,25,0.960345,22955,577045,0.039655,2.415628814935796,2.885225
1230,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,2,16,,,661.1967741935484,12.612939,25,0.672355,66481,533519,0.327645,0.4789203911113343,2.667595
1231,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,2,16,,,626.8774193548387,14.835729,25,0.60549,157161,442839,0.39451,1.7347544610675238,2.214195
1232,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,2,32,,,468.60967741935485,13.540423999999996,27,0.676965,49595,550405,0.323035,0.3949199150979123,2.752025
1233,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,2,32,,,706.7129032258065,11.566738,23,0.97487,13092,586908,0.02513,2.453170899858475,2.93454
1234,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,2,32,,,745.8741935483871,12.822265999999996,15,0.7435,57855,542145,0.2565,0.3478413727973452,2.710725
1235,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,2,32,,,671.3822580645161,11.697689,25,0.502675,86144,513856,0.497325,0.7432732991719612,2.56928
1236,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,2,32,,,754.7177419354839,12.335935,15,0.65826,44125,555875,0.34174,0.4316573807881189,2.779375
1237,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,2,32,,,758.85,12.821913,16,0.973745,13117,586883,0.026255,2.4543049262989296,2.934415
1238,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,2,32,,,702.4129032258064,12.111059,25,0.975235,12430,587570,0.024765,1.3857217497222774,2.93785
1239,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,2,32,,,721.1870967741935,12.463248000000004,21,0.30313,133226,466774,0.69687,0.9148972263296214,2.33387
1240,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,2,32,,,712.2016129032259,12.503496000000002,25,0.950385,30609,569391,0.049615,2.387021845458403,2.846955
1241,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.01,2,32,,,699.1725806451612,12.369952,25,0.94327,31153,568847,0.05673,2.382908959529444,2.844235
1242,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,2,32,,,723.4290322580645,13.232428000000004,23,0.59901,78507,521493,0.40099,0.525635155823934,2.607465
1243,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.0,,0.001,2,32,,,746.6709677419354,12.515666,19,0.495665,117717,482283,0.504335,0.9634741399179426,2.411415
1244,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.01,2,32,,,676.6967741935484,11.688601,25,0.97355,14914,585086,0.02645,2.445945492535829,2.92543
1245,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.01,2,32,,,705.8048387096774,12.206017000000005,22,0.972855,14333,585667,0.027145,2.448617218158152,2.928335
1246,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.002,,0.001,2,32,,,669.0870967741936,11.980396,25,0.97367,14226,585774,0.02633,1.4723093703512504,2.92887
1247,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.1,0.002,,0.001,2,32,,,751.2838709677419,12.660277000000006,19,0.97296,13916,586084,0.02704,2.4502083397395724,2.93042
1248,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,2,32,,,698.9870967741936,12.039497,24,0.89962,64042,535958,0.10038,2.2550819629168517,2.67979
1249,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.01,2,32,,,761.5129032258064,13.274327,10,0.90038,62665,537335,0.09962,2.2610645169812824,2.686675
1250,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,2,32,,,540.2806451612903,14.104454000000002,26,0.52652,110652,489348,0.47348,0.712173306508428,2.44674
1251,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.0,,0.001,2,32,,,625.1,13.230003000000004,25,0.443995,134667,465333,0.556005,0.9283734391823892,2.326665
1252,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.01,2,32,,,717.4951612903226,12.343474,25,0.37295,104162,495838,0.62705,0.4863015084327948,2.47919
1253,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.01,2,32,,,696.2129032258065,11.612796,25,0.960155,23886,576114,0.039845,2.4017546523159328,2.88057
1254,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.002,,0.001,2,32,,,699.6290322580645,11.699183999999995,24,0.96071,23348,576652,0.03929,2.07242800795509,2.88326
1255,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.2,0.002,,0.001,2,32,,,578.091935483871,13.882642,25,0.464305,109476,490524,0.535695,0.8802791874994353,2.45262
1256,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.01,2,64,,,688.5435483870967,11.758053999999998,25,0.59317,54656,545344,0.40683,0.3880344017527589,2.72672
1257,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.01,2,64,,,690.6048387096774,12.330843999999995,25,0.975185,12927,587073,0.024815,2.453766511923075,2.935365
1258,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.0,,0.001,2,64,,,677.941935483871,11.504299,25,0.766145,46859,553141,0.233855,0.3259500210156172,2.765705
1259,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.0,,0.001,2,64,,,464.0370967741936,14.620722000000002,30,0.61006,79448,520552,0.38994,1.2983609288887463,2.60276
1260,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.01,2,64,,,721.6564516129032,12.324045999999996,25,0.975195,13038,586962,0.024805,2.453322423343212,2.93481
1261,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.01,2,64,,,685.7516129032258,11.617197,25,0.975235,13272,586728,0.024765,2.4523053547481326,2.93364
1262,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.05,0.002,,0.001,2,64,,,727.1387096774193,12.225835999999994,21,0.764815,43266,556734,0.235185,0.3495637339338656,2.78367
1263,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.99,0.05,0.002,,0.001,2,64,,,451.1403225806452,16.410448999999996,27,0.426375,124716,475284,0.573625,1.0088348678494543,2.37642
1264,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,2,64,,,763.2564516129032,12.888879,15,0.420155,101648,498352,0.579845,0.4774561213079345,2.49176
